gid,entidad,objeto,fna,geom,gna,nam,fun,ppo,sag,fdc
"1057","0",Mina,Cantera,POINT(-59.3245391849999 -37.662612915),Cantera,,-1,-1,IGN,IGN
"1058","0",Mina,El Infierno,POINT(-59.2728996279999 -37.698619843),"-1",El Infierno,-1,-1,IGN,IGN
"1059","0",Mina,Cantera,POINT(-59.172576904 -37.3700027469999),Cantera,,-1,-1,IGN,IGN
"1060","0",Mina,Cantera,POINT(-59.1290855409999 -37.37947464),Cantera,,-1,-1,IGN,IGN
"1061","0",Mina,Cantera,POINT(-59.087532043 -37.3574714659999),Cantera,,-1,-1,IGN,IGN
"1062","0",Mina,Cantera,POINT(-58.9891433719999 -37.361373901),Cantera,,-1,-1,IGN,IGN
"1063","0",Mina,Cantera,POINT(-59.21333313 -37.309936523),Cantera,,-1,-1,IGN,IGN
"1064","0",Mina,Cantera,POINT(-59.1606178279999 -37.329521179),Cantera,,-1,-1,IGN,IGN
"1065","0",Mina,Cantera,POINT(-59.1666717529999 -37.317115784),Cantera,,-1,-1,IGN,IGN
"1066","0",Mina,Cantera,POINT(-58.962162018 -37.367874146),Cantera,,-1,-1,IGN,IGN
"1067","0",Mina,La Peregrina,POINT(-57.8039550779999 -37.9384384159999),"-1",La Peregrina,-1,-1,IGN,IGN
"1068","0",Mina,Piatti,POINT(-62.2636299129999 -37.8776588439999),"-1",Piatti,-1,-1,IGN,IGN
"1069","0",Mina,Cantera,POINT(-62.163295746 -38.079662323),Cantera,,-1,-1,IGN,IGN
"1070","0",Mina,Cantera,POINT(-62.1961593629999 -38.0883636469999),Cantera,,-1,-1,IGN,IGN
"1071","0",Mina,Cantera,POINT(-61.76108551 -38.41594696),Cantera,,-1,-1,IGN,IGN
"1072","0",Mina,Cantera,POINT(-62.10326767 -38.837669373),Cantera,,-1,-1,IGN,IGN
"1073","0",Mina,Cantera,POINT(-61.6565322879999 -38.8683700559999),Cantera,,-1,-1,IGN,IGN
"1074","0",Mina,Cantera,POINT(-61.4952201839999 -38.242126465),Cantera,,-1,-1,IGN,IGN
"1075","0",Mina,Cantera,POINT(-61.353778839 -38.2594680789999),Cantera,,-1,-1,IGN,IGN
"1076","0",Mina,Cantera,POINT(-57.7472610469999 -38.0182571409999),Cantera,,-1,-1,IGN,IGN
"1077","0",Mina,Costa Sur,POINT(-62.341304779 -39.950817108),"-1",Costa Sur,-1,-1,IGN,IGN
"1078","0",Mina,Cantera,POINT(-62.8508186339999 -40.6813316349999),Cantera,,-1,-1,IGN,IGN
"1079","0",Mina,Villa Longa,POINT(-62.3359107969999 -40.005184174),"-1",Villa Longa,-1,-1,IGN,IGN
"1080","0",Mina,La Atlantida,POINT(-62.373504639 -40.203552246),"-1",La Atlantida,-1,-1,IGN,IGN
"1081","0",Mina,Cantera,POINT(-67.844421387 -25.6422710419999),Cantera,,-1,-1,IGN,IGN
"1082","0",Mina,Peninsula Incahuasi,POINT(-67.182174683 -25.42732811),"-1",Peninsula Incahuasi,-1,-1,IGN,IGN
"1083","0",Mina,Patricia,POINT(-67.064613342 -25.2859268189999),"-1",Patricia,-1,-1,IGN,IGN
"1084","0",Mina,Tincalayu,POINT(-67.040496826 -25.271566391),"-1",Tincalayu,-1,-1,IGN,IGN
"1085","0",Mina,Los Patos,POINT(-66.855644226 -25.3340606689999),"-1",Los Patos,-1,-1,IGN,IGN
"1086","0",Mina,Cantera,POINT(-67.4682464599999 -26.026233673),Cantera,,-1,-1,IGN,IGN
"1087","0",Mina,Cantera,POINT(-67.359550476 -26.1252918239999),Cantera,,-1,-1,IGN,IGN
"1088","0",Mina,Cantera,POINT(-67.470413208 -26.1691608429999),Cantera,,-1,-1,IGN,IGN
"1089","0",Mina,Rosario,POINT(-67.0138778689999 -26.93110466),"-1",Rosario,-1,-1,IGN,IGN
"1090","0",Mina,Cantera,POINT(-66.965881348 -26.9539585109999),Cantera,,-1,-1,IGN,IGN
"1091","0",Mina,Los Árboles,POINT(-67.5203399659999 -27.728673935),"-1",Los Árboles,-1,-1,IGN,IGN
"1092","0",Mina,Los Ratones,POINT(-67.507019043 -27.69846344),"-1",Los Ratones,-1,-1,IGN,IGN
"1093","0",Mina,La Argentina,POINT(-67.4929580689999 -27.8340854639999),"-1",La Argentina,-1,-1,IGN,IGN
"1094","0",Mina,Vilachai,POINT(-67.4656524659999 -27.901964188),"-1",Vilachai,-1,-1,IGN,IGN
"1095","0",Mina,San Antonio,POINT(-67.253875732 -27.8454952239999),"-1",San Antonio,-1,-1,IGN,IGN
"1096","0",Mina,Del Valle,POINT(-67.059150696 -27.642210007),"-1",Del Valle,-1,-1,IGN,IGN
"1097","0",Mina,La Alumbrera,POINT(-66.607299805 -27.326984406),"-1",La Alumbrera,-1,-1,IGN,IGN
"1098","0",Mina,Cantera,POINT(-66.665252686 -27.317464828),Cantera,,-1,-1,IGN,IGN
"1099","0",Mina,San Lucas,POINT(-66.5675353999999 -27.411785126),"-1",San Lucas,-1,-1,IGN,IGN
"1100","0",Mina,Cantera,POINT(-66.378768921 -27.337432861),Cantera,,-1,-1,IGN,IGN
"1101","0",Mina,Choyana,POINT(-66.0962295529999 -27.337152481),"-1",Choyana,-1,-1,IGN,IGN
"1102","0",Mina,Cantera,POINT(-66.1216964719999 -28.277475357),Cantera,,-1,-1,IGN,IGN
"1103","0",Mina,Cantera,POINT(-65.816940308 -28.368976593),Cantera,,-1,-1,IGN,IGN
"1104","0",Mina,Cantera,POINT(-65.8127059939999 -28.3761291499999),Cantera,,-1,-1,IGN,IGN
"1105","0",Mina,Cantera,POINT(-65.81224823 -28.3844299319999),Cantera,,-1,-1,IGN,IGN
"1106","0",Mina,Cantera,POINT(-65.713684082 -28.926570892),Cantera,,-1,-1,IGN,IGN
"1107","0",Mina,Cantera,POINT(-65.1295623779999 -28.393930435),Cantera,,-1,-1,IGN,IGN
"1108","0",Mina,Cantera,POINT(-65.127906799 -28.4367675779999),Cantera,,-1,-1,IGN,IGN
"1109","0",Mina,Cantera,POINT(-65.239402771 -28.611371994),Cantera,,-1,-1,IGN,IGN
"1110","0",Mina,Cantera,POINT(-65.236755371 -28.636501312),Cantera,,-1,-1,IGN,IGN
"1111","0",Mina,Cantera,POINT(-64.9560546879999 -28.9563331599999),Cantera,,-1,-1,IGN,IGN
"1112","0",Mina,Cantera,POINT(-65.481468201 -29.428642273),Cantera,,-1,-1,IGN,IGN
"1113","0",Mina,El Cerrito S.R.L.,POINT(-65.399101257 -29.398225784),"-1",El Cerrito S.R.L.,-1,-1,IGN,IGN
"1114","0",Mina,Cantera,POINT(-65.516891479 -29.459119797),Cantera,,-1,-1,IGN,IGN
"1115","0",Mina,Cantera,POINT(-65.53150177 -29.493066788),Cantera,,-1,-1,IGN,IGN
"1116","0",Mina,Cantera,POINT(-65.528617859 -29.599523544),Cantera,,-1,-1,IGN,IGN
"1117","0",Mina,Cantera,POINT(-61.6909294129999 -26.8851871489999),Cantera,,-1,-1,IGN,IGN
"1118","0",Mina,Cantera,POINT(-61.573852539 -26.8103504179999),Cantera,,-1,-1,IGN,IGN
"1119","0",Mina,Cantera,POINT(-61.58234787 -26.6395454409999),Cantera,,-1,-1,IGN,IGN
"1120","0",Mina,Cantera,POINT(-71.409965515 -42.518047333),Cantera,,-1,-1,IGN,IGN
"1121","0",Mina,Cantera,POINT(-71.395858765 -42.517364502),Cantera,,-1,-1,IGN,IGN
"1122","0",Mina,Cantera,POINT(-71.432136536 -42.9588165279999),Cantera,,-1,-1,IGN,IGN
"1123","0",Mina,Cantera,POINT(-71.13659668 -42.62921524),Cantera,,-1,-1,IGN,IGN
"1124","0",Mina,Cantera,POINT(-71.011253357 -42.080711365),Cantera,,-1,-1,IGN,IGN
"1125","0",Mina,Cantera,POINT(-70.839653015 -42.8056373599999),Cantera,,-1,-1,IGN,IGN
"1126","0",Mina,Cantera,POINT(-70.48677063 -42.1366424559999),Cantera,,-1,-1,IGN,IGN
"1127","0",Mina,Cantera,POINT(-70.202888489 -43.4835662839999),Cantera,,-1,-1,IGN,IGN
"1128","0",Mina,Cantera,POINT(-70.204444885 -43.5027618409999),Cantera,,-1,-1,IGN,IGN
"1129","0",Mina,Cantera,POINT(-70.206085205 -43.5260581969999),Cantera,,-1,-1,IGN,IGN
"1130","0",Mina,Ciervo Rojo,POINT(-71.5820846559999 -44.925567627),"-1",Ciervo Rojo,-1,-1,IGN,IGN
"1131","0",Mina,Cantera,POINT(-69.480773926 -44.8060111999999),Cantera,,-1,-1,IGN,IGN
"1132","0",Mina,Cantera,POINT(-69.487854004 -44.798152924),Cantera,,-1,-1,IGN,IGN
"1133","0",Mina,Minera Ameghino,POINT(-66.826896667 -43.48286438),Minera,Ameghino,-1,-1,IGN,IGN
"1134","0",Mina,Cantera,POINT(-66.537208557 -43.602336884),Cantera,,-1,-1,IGN,IGN
"1135","0",Mina,La Pastora,POINT(-66.6057891849999 -43.5517959589999),"-1",La Pastora,-1,-1,IGN,IGN
"1136","0",Mina,Cantera,POINT(-66.4633789059999 -43.646602631),Cantera,,-1,-1,IGN,IGN
"1137","0",Mina,Cantera,POINT(-66.4330139159999 -43.665149689),Cantera,,-1,-1,IGN,IGN
"1138","0",Mina,El Embalse,POINT(-66.410331726 -43.7385520939999),"-1",El Embalse,-1,-1,IGN,IGN
"1139","0",Mina,Campamento Villegas,POINT(-66.1457900999999 -43.483531952),Campamento,Villegas,-1,-1,IGN,IGN
"1140","0",Mina,Cantera,POINT(-66.090583801 -43.4367637629999),Cantera,,-1,-1,IGN,IGN
"1141","0",Mina,Campamento Alicia,POINT(-66.0528640749999 -43.4466629029999),Campamento,Alicia,-1,-1,IGN,IGN
"1142","0",Mina,Primera Esperanza,POINT(-66.136764526 -42.177856445),"-1",Primera Esperanza,-1,-1,IGN,IGN
"1143","0",Mina,Caolinera Mina Paraná,POINT(-65.9341583249999 -43.4219894409999),"-1",Caolinera Mina Paraná,-1,-1,IGN,IGN
"1144","0",Mina,Cantera,POINT(-65.945655823 -43.433792114),Cantera,,-1,-1,IGN,IGN
"1145","0",Mina,Cantera,POINT(-65.9034728999999 -43.4434890749999),Cantera,,-1,-1,IGN,IGN
"1146","0",Mina,Paula,POINT(-65.992034912 -43.4907989499999),"-1",Paula,-1,-1,IGN,IGN
"1147","0",Mina,Cerro Alto,POINT(-65.9778060909999 -43.511264801),"-1",Cerro Alto,-1,-1,IGN,IGN
"1148","0",Mina,Cantera Bustamante,POINT(-66.4668731689999 -44.932826996),Cantera,Bustamante,-1,-1,IGN,IGN
"1149","0",Mina,Cantera Nº 11,POINT(-66.3606872559999 -44.9925193789999),Cantera,Nº 11,-1,-1,IGN,IGN
"1150","0",Mina,Cantera,POINT(-65.3891220089999 -44.122535706),Cantera,,-1,-1,IGN,IGN
"1151","0",Mina,María,POINT(-68.296768188 -52.980716705),"-1",María,-1,-1,IGN,IGN
"1152","0",Mina,Mi Esperanza,POINT(-64.129447937 -29.612293243),"-1",Mi Esperanza,-1,-1,IGN,IGN
"1153","0",Mina,Cantera,POINT(-64.1126251219999 -29.8978424069999),Cantera,,-1,-1,IGN,IGN
"1154","0",Mina,Cantera,POINT(-64.125442505 -29.8657608029999),Cantera,,-1,-1,IGN,IGN
"1155","0",Mina,Cantera,POINT(-64.6790313719999 -29.783411026),Cantera,,-1,-1,IGN,IGN
"1156","0",Mina,Cantera,POINT(-65.380638123 -30.694213867),Cantera,,-1,-1,IGN,IGN
"1157","0",Mina,Cantera,POINT(-65.22518158 -30.948219299),Cantera,,-1,-1,IGN,IGN
"1158","0",Mina,La Eufemia,POINT(-65.204299927 -30.972597122),"-1",La Eufemia,-1,-1,IGN,IGN
"1159","0",Mina,Rara Fortuna,POINT(-65.2377395629999 -30.9800968169999),"-1",Rara Fortuna,-1,-1,IGN,IGN
"1160","0",Mina,La Piedra Blanca,POINT(-65.126808167 -30.950366974),"-1",La Piedra Blanca,-1,-1,IGN,IGN
"1161","0",Mina,Cantera,POINT(-64.530639648 -30.9931011199999),Cantera,,-1,-1,IGN,IGN
"1162","0",Mina,Cantera,POINT(-64.5567321779999 -30.9413681029999),Cantera,,-1,-1,IGN,IGN
"1163","0",Mina,La Fronda,POINT(-64.6315155029999 -30.8756828309999),"-1",La Fronda,-1,-1,IGN,IGN
"1164","0",Mina,Cantera,POINT(-64.680953979 -30.8716964719999),Cantera,,-1,-1,IGN,IGN
"1165","0",Mina,Cantera,POINT(-64.669876099 -30.782718658),Cantera,,-1,-1,IGN,IGN
"1166","0",Mina,Cantera,POINT(-64.602142334 -30.5197486879999),Cantera,,-1,-1,IGN,IGN
"1167","0",Mina,Cantera,POINT(-63.947414398 -30.076265335),Cantera,,-1,-1,IGN,IGN
"1168","0",Mina,Cantera,POINT(-63.941127777 -30.090618134),Cantera,,-1,-1,IGN,IGN
"1169","0",Mina,Cantera,POINT(-64.487724304 -31.70356369),Cantera,,-1,-1,IGN,IGN
"1170","0",Mina,Cantera,POINT(-64.3530654909999 -31.378320694),Cantera,,-1,-1,IGN,IGN
"1171","0",Mina,Cantera,POINT(-64.324996948 -31.373464584),Cantera,,-1,-1,IGN,IGN
"1172","0",Mina,Cantera,POINT(-64.325881958 -31.3605327609999),Cantera,,-1,-1,IGN,IGN
"1173","0",Mina,Cantera,POINT(-64.334571838 -31.2904891969999),Cantera,,-1,-1,IGN,IGN
"1174","0",Mina,Cantera,POINT(-62.7290267939999 -31.250143051),Cantera,,-1,-1,IGN,IGN
"1175","0",Mina,Cantera,POINT(-62.7303009029999 -31.208192825),Cantera,,-1,-1,IGN,IGN
"1176","0",Mina,Cantera,POINT(-65.264373779 -31.167881012),Cantera,,-1,-1,IGN,IGN
"1177","0",Mina,Cantera,POINT(-64.6973800659999 -31.8500061039999),Cantera,,-1,-1,IGN,IGN
"1178","0",Mina,Cantera,POINT(-64.6223525999999 -31.7783222199999),Cantera,,-1,-1,IGN,IGN
"1179","0",Mina,Cantera,POINT(-64.617179871 -31.731206894),Cantera,,-1,-1,IGN,IGN
"1180","0",Mina,Cantera,POINT(-64.5078124999999 -31.704748154),Cantera,,-1,-1,IGN,IGN
"1181","0",Mina,Cantera,POINT(-64.9637145999999 -31.306697845),Cantera,,-1,-1,IGN,IGN
"1182","0",Mina,Cantera,POINT(-64.915184021 -31.151027679),Cantera,,-1,-1,IGN,IGN
"1183","0",Mina,Cantera,POINT(-64.652313232 -31.1186618799999),Cantera,,-1,-1,IGN,IGN
"1184","0",Mina,Cantera,POINT(-64.667282104 -31.1280689239999),Cantera,,-1,-1,IGN,IGN
"1185","0",Mina,Cantera,POINT(-64.65687561 -31.140205383),Cantera,,-1,-1,IGN,IGN
"1186","0",Mina,Cantera,POINT(-64.5534286499999 -31.1563014979999),Cantera,,-1,-1,IGN,IGN
"1187","0",Mina,Cantera,POINT(-64.527603149 -31.125787735),Cantera,,-1,-1,IGN,IGN
"1188","0",Mina,El Tío,POINT(-64.4284515379999 -32.028621674),"-1",El Tío,-1,-1,IGN,IGN
"1189","0",Mina,La Chiquita,POINT(-64.9408416749999 -32.0421333309999),"-1",La Chiquita,-1,-1,IGN,IGN
"1190","0",Mina,San Virgilio,POINT(-64.836639404 -32.4676818849999),"-1",San Virgilio,-1,-1,IGN,IGN
"1191","0",Mina,San Virgilio,POINT(-64.872177124 -32.433460236),"-1",San Virgilio,-1,-1,IGN,IGN
"1192","0",Mina,La Abundancia,POINT(-64.859367371 -32.041355133),"-1",La Abundancia,-1,-1,IGN,IGN
"1193","0",Mina,La Catrera,POINT(-64.8597869869999 -32.019744873),"-1",La Catrera,-1,-1,IGN,IGN
"1194","0",Mina,Cantera,POINT(-65.01574707 -33.549900055),Cantera,,-1,-1,IGN,IGN
"1195","0",Mina,Cantera,POINT(-64.718162537 -33.4054260249999),Cantera,,-1,-1,IGN,IGN
"1196","0",Mina,Cantera,POINT(-64.745941162 -33.394329071),Cantera,,-1,-1,IGN,IGN
"1197","0",Mina,Cantera,POINT(-64.9566955569999 -33.116973877),Cantera,,-1,-1,IGN,IGN
"1198","0",Mina,Cantera,POINT(-64.965568542 -33.107788086),Cantera,,-1,-1,IGN,IGN
"1199","0",Mina,Cantera,POINT(-64.975646973 -33.066616058),Cantera,,-1,-1,IGN,IGN
"1200","0",Mina,Cantera,POINT(-64.98197937 -33.0558662409999),Cantera,,-1,-1,IGN,IGN
"1201","0",Mina,Cantera,POINT(-64.9839630129999 -33.044204712),Cantera,,-1,-1,IGN,IGN
"1202","0",Mina,Cantera,POINT(-65.004966736 -33.0151214599999),Cantera,,-1,-1,IGN,IGN
"1203","0",Mina,Cantera,POINT(-64.3145675659999 -34.9064559939999),Cantera,,-1,-1,IGN,IGN
"1204","0",Mina,Cantera,POINT(-56.0624084469999 -27.441217422),Cantera,,-1,-1,IGN,IGN
"1205","0",Mina,Cantera,POINT(-58.4773445129999 -32.863853455),Cantera,,-1,-1,IGN,IGN
"1206","0",Mina,Cantera,POINT(-58.478530884 -32.840579987),Cantera,,-1,-1,IGN,IGN
"1207","0",Mina,Cantera,POINT(-64.054618835 -35.295852661),Cantera,,-1,-1,IGN,IGN
"1208","0",Mina,Cantera,POINT(-67.907051086 -37.0455245969999),Cantera,,-1,-1,IGN,IGN
"1209","0",Mina,Cantera,POINT(-67.468978882 -37.662231445),Cantera,,-1,-1,IGN,IGN
"1210","0",Mina,Cantera,POINT(-67.1906356809999 -37.6650772089999),Cantera,,-1,-1,IGN,IGN
"1211","0",Mina,Cantera,POINT(-66.9372558589999 -37.631420135),Cantera,,-1,-1,IGN,IGN
"1212","0",Mina,Cantera,POINT(-66.7371749879999 -37.2122573849999),Cantera,,-1,-1,IGN,IGN
"1213","0",Mina,Cantera,POINT(-66.718086243 -37.615589142),Cantera,,-1,-1,IGN,IGN
"1214","0",Mina,Cantera,POINT(-66.101760864 -37.516983032),Cantera,,-1,-1,IGN,IGN
"1215","0",Mina,Cantera,POINT(-67.110527039 -38.189994812),Cantera,,-1,-1,IGN,IGN
"1216","0",Mina,Cantera,POINT(-67.121681213 -38.1707077029999),Cantera,,-1,-1,IGN,IGN
"1217","0",Mina,Cantera,POINT(-67.15738678 -38.2212295529999),Cantera,,-1,-1,IGN,IGN
"1218","0",Mina,Cantera,POINT(-65.920227051 -38.103622437),Cantera,,-1,-1,IGN,IGN
"1219","0",Mina,Cantera,POINT(-65.785316467 -38.1101608279999),Cantera,,-1,-1,IGN,IGN
"1220","0",Mina,Cantera,POINT(-65.916702271 -38.132804871),Cantera,,-1,-1,IGN,IGN
"1221","0",Mina,Cantera,POINT(-65.9063034059999 -38.153469086),Cantera,,-1,-1,IGN,IGN
"1222","0",Mina,Cantera,POINT(-65.719589233 -38.159599304),Cantera,,-1,-1,IGN,IGN
"1223","0",Mina,Cantera,POINT(-66.8334579469999 -28.901504517),Cantera,,-1,-1,IGN,IGN
"1224","0",Mina,Tinocan,POINT(-66.593231201 -28.628946304),"-1",Tinocan,-1,-1,IGN,IGN
"1225","0",Mina,Cantera,POINT(-66.556915283 -28.626029968),Cantera,,-1,-1,IGN,IGN
"1226","0",Mina,Cantera,POINT(-66.5203399659999 -28.7574520109999),Cantera,,-1,-1,IGN,IGN
"1227","0",Mina,Tres Hermanas,POINT(-66.3880004879999 -28.7707138059999),"-1",Tres Hermanas,-1,-1,IGN,IGN
"1228","0",Mina,La Morenita,POINT(-66.391105652 -28.779275894),"-1",La Morenita,-1,-1,IGN,IGN
"1229","0",Mina,Cantera,POINT(-67.482826233 -29.2007865909999),Cantera,,-1,-1,IGN,IGN
"1230","0",Mina,Cantera,POINT(-66.8634719849999 -29.223815918),Cantera,,-1,-1,IGN,IGN
"1231","0",Mina,Cantera,POINT(-66.828643799 -29.3136444089999),Cantera,,-1,-1,IGN,IGN
"1232","0",Mina,Cantera,POINT(-66.886390686 -29.498090744),Cantera,,-1,-1,IGN,IGN
"1233","0",Mina,Cantera,POINT(-66.905754089 -29.535202026),Cantera,,-1,-1,IGN,IGN
"1234","0",Mina,Cantera,POINT(-66.556671143 -29.860282898),Cantera,,-1,-1,IGN,IGN
"1235","0",Mina,Cantera,POINT(-66.9616546629999 -29.852430344),Cantera,,-1,-1,IGN,IGN
"1236","0",Mina,Cantera,POINT(-66.9660110469999 -29.848047256),Cantera,,-1,-1,IGN,IGN
"1237","0",Mina,Cantera,POINT(-67.120635986 -29.895280838),Cantera,,-1,-1,IGN,IGN
"1238","0",Mina,San Marcos,POINT(-67.129859924 -29.886201859),"-1",San Marcos,-1,-1,IGN,IGN
"1239","0",Mina,Cantera,POINT(-67.4512634279999 -29.969707489),Cantera,,-1,-1,IGN,IGN
"1240","0",Mina,Cantera,POINT(-67.448310852 -29.969055176),Cantera,,-1,-1,IGN,IGN
"1241","0",Mina,La Jarilla,POINT(-68.8391494749999 -28.951936722),"-1",La Jarilla,-1,-1,IGN,IGN
"1242","0",Mina,Santa María,POINT(-68.822608948 -28.974618912),"-1",Santa María,-1,-1,IGN,IGN
"1243","0",Mina,El Chire,POINT(-68.739120483 -28.6347637179999),"-1",El Chire,-1,-1,IGN,IGN
"1244","0",Mina,Las Criollitas,POINT(-68.62322998 -28.407463074),"-1",Las Criollitas,-1,-1,IGN,IGN
"1245","0",Mina,María Luisa,POINT(-68.6227645869999 -28.4459400179999),"-1",María Luisa,-1,-1,IGN,IGN
"1246","0",Mina,María Marcela,POINT(-68.655319214 -28.465091705),"-1",María Marcela,-1,-1,IGN,IGN
"1247","0",Mina,El Portezuelo,POINT(-68.6492080689999 -28.4692611689999),"-1",El Portezuelo,-1,-1,IGN,IGN
"1248","0",Mina,La Ramada,POINT(-68.6323623659999 -28.483581543),"-1",La Ramada,-1,-1,IGN,IGN
"1249","0",Mina,San Pedro,POINT(-68.660751343 -28.4895000459999),"-1",San Pedro,-1,-1,IGN,IGN
"1250","0",Mina,Ramal Li,POINT(-68.678009033 -28.507175446),"-1",Ramal Li,-1,-1,IGN,IGN
"1251","0",Mina,Las Minitas,POINT(-68.642082214 -28.7483310699999),"-1",Las Minitas,-1,-1,IGN,IGN
"1252","0",Mina,La Aspereza,POINT(-68.6675949099999 -28.889127731),"-1",La Aspereza,-1,-1,IGN,IGN
"1253","0",Mina,San Ceferino,POINT(-68.5797424319999 -28.4418048859999),"-1",San Ceferino,-1,-1,IGN,IGN
"1254","0",Mina,Jovita,POINT(-68.544494629 -28.745214462),"-1",Jovita,-1,-1,IGN,IGN
"1255","0",Mina,Helios,POINT(-68.4005813599999 -28.899971008),"-1",Helios,-1,-1,IGN,IGN
"1256","0",Mina,La Armonía,POINT(-68.430526733 -28.452543259),"-1",La Armonía,-1,-1,IGN,IGN
"1257","0",Mina,Polanco,POINT(-68.41557312 -28.4116077419999),"-1",Polanco,-1,-1,IGN,IGN
"1258","0",Mina,Lana,POINT(-68.3134384159999 -28.165786743),"-1",Lana,-1,-1,IGN,IGN
"1259","0",Mina,Las Tunas,POINT(-68.3035964969999 -28.200601578),"-1",Las Tunas,-1,-1,IGN,IGN
"1260","0",Mina,Nuevo Esperanza,POINT(-68.349822998 -28.279792786),"-1",Nuevo Esperanza,-1,-1,IGN,IGN
"1261","0",Mina,San Santiago,POINT(-68.384368896 -28.386789322),"-1",San Santiago,-1,-1,IGN,IGN
"1262","0",Mina,El Conde,POINT(-68.3608779909999 -28.978479385),"-1",El Conde,-1,-1,IGN,IGN
"1263","0",Mina,Cantera,POINT(-68.274879456 -28.2800292969999),Cantera,,-1,-1,IGN,IGN
"1264","0",Mina,Amigo Felix,POINT(-68.052055359 -28.2761764529999),"-1",Amigo Felix,-1,-1,IGN,IGN
"1265","0",Mina,Alumbrera,POINT(-67.934509277 -28.2223205569999),"-1",Alumbrera,-1,-1,IGN,IGN
"1266","0",Mina,El Cerquito,POINT(-67.911590576 -28.363040924),"-1",El Cerquito,-1,-1,IGN,IGN
"1267","0",Mina,Ceferino Namuncura,POINT(-67.924850464 -28.439304352),"-1",Ceferino Namuncura,-1,-1,IGN,IGN
"1268","0",Mina,Montey,POINT(-67.77519989 -28.990949631),"-1",Montey,-1,-1,IGN,IGN
"1269","0",Mina,Antulio,POINT(-68.892456055 -29.252384186),"-1",Antulio,-1,-1,IGN,IGN
"1270","0",Mina,Anfora,POINT(-68.810165405 -29.173553467),"-1",Anfora,-1,-1,IGN,IGN
"1271","0",Mina,La Helvecia,POINT(-68.7741699219999 -29.5597343439999),"-1",La Helvecia,-1,-1,IGN,IGN
"1272","0",Mina,El Ingenio,POINT(-68.771591187 -29.58199501),"-1",El Ingenio,-1,-1,IGN,IGN
"1273","0",Mina,La Victoria,POINT(-68.4287109379999 -29.436954498),"-1",La Victoria,-1,-1,IGN,IGN
"1274","0",Mina,El Mosco,POINT(-68.445892334 -29.432609558),"-1",El Mosco,-1,-1,IGN,IGN
"1275","0",Mina,San Nicolás,POINT(-68.535453796 -29.148675919),"-1",San Nicolás,-1,-1,IGN,IGN
"1276","0",Mina,La Espuela,POINT(-68.375267029 -29.359319687),"-1",La Espuela,-1,-1,IGN,IGN
"1277","0",Mina,Cantera,POINT(-68.372688293 -29.374658585),Cantera,,-1,-1,IGN,IGN
"1278","0",Mina,La Cortadera,POINT(-68.39238739 -29.410814285),"-1",La Cortadera,-1,-1,IGN,IGN
"1279","0",Mina,La Puntilla,POINT(-68.186576843 -29.14953804),"-1",La Puntilla,-1,-1,IGN,IGN
"1280","0",Mina,Cantera,POINT(-68.129386902 -29.147630692),Cantera,,-1,-1,IGN,IGN
"1281","0",Mina,San Sebastián,POINT(-67.919052124 -29.240081787),"-1",San Sebastián,-1,-1,IGN,IGN
"1282","0",Mina,El Chuschín,POINT(-67.888511658 -29.2746219639999),"-1",El Chuschín,-1,-1,IGN,IGN
"1283","0",Mina,Mina Delina,POINT(-67.934020996 -29.290737152),Mina,Delina,-1,-1,IGN,IGN
"1284","0",Mina,La Esperanza,POINT(-67.87411499 -29.56398201),"-1",La Esperanza,-1,-1,IGN,IGN
"1285","0",Mina,Rosalia,POINT(-67.5910110469999 -29.586742401),"-1",Rosalia,-1,-1,IGN,IGN
"1286","0",Mina,Josefa,POINT(-67.5880050659999 -29.600009918),"-1",Josefa,-1,-1,IGN,IGN
"1287","0",Mina,El Rico,POINT(-67.596954346 -29.551029205),"-1",El Rico,-1,-1,IGN,IGN
"1288","0",Mina,Esperanza,POINT(-67.596855164 -29.5390987399999),"-1",Esperanza,-1,-1,IGN,IGN
"1289","0",Mina,San José,POINT(-67.8012695309999 -29.361604691),"-1",San José,-1,-1,IGN,IGN
"1290","0",Mina,San Martín,POINT(-67.778816223 -29.3587799069999),"-1",San Martín,-1,-1,IGN,IGN
"1291","0",Mina,Lucianela,POINT(-67.8105087279999 -29.295875549),"-1",Lucianela,-1,-1,IGN,IGN
"1292","0",Mina,Alberto,POINT(-67.6925506589999 -29.0879402159999),"-1",Alberto,-1,-1,IGN,IGN
"1293","0",Mina,Grupo Minero El Oro,POINT(-67.734153748 -29.085412979),"-1",Grupo Minero El Oro,-1,-1,IGN,IGN
"1294","0",Mina,Georgette,POINT(-67.7158203129999 -29.0585784909999),"-1",Georgette,-1,-1,IGN,IGN
"1295","0",Mina,Los Bayos,POINT(-67.735832214 -29.0263786319999),"-1",Los Bayos,-1,-1,IGN,IGN
"1296","0",Mina,La Mejicana,POINT(-67.775726318 -29.0136032099999),"-1",La Mejicana,-1,-1,IGN,IGN
"1297","0",Mina,Vicenta,POINT(-67.570175171 -29.0274581909999),"-1",Vicenta,-1,-1,IGN,IGN
"1298","0",Mina,Cantera,POINT(-67.602722168 -29.526834488),Cantera,,-1,-1,IGN,IGN
"1299","0",Mina,Las Mellizas,POINT(-67.45349884 -30.029237747),"-1",Las Mellizas,-1,-1,IGN,IGN
"1300","0",Mina,Luli,POINT(-67.439407349 -30.039964676),"-1",Luli,-1,-1,IGN,IGN
